question,answer,Source,Metadata,SuggestedQuestions,IsContextOnly,Prompts,QnaId
Services offered,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""Here are the services we provide. Click on a service to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Workforce Enablement"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/163fZyg/Workforce-Enablement.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/workforce-enablement""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Actionable Analytics"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/VYg0ghX/Actionable-Analytics.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/actionable-analytics""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Enterprise Agility"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/frs0MJM/Enterprise-Agility.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/enterprise-agility""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Disruptive Innovation"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/rmt2nZJ/Innovation.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/disruptive-innovation""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""},{""DisplayOrder"":2,""QnaId"":262,""DisplayText"":""Promotions""}]",159
Service and technologies that you deal with,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""Here are the services we provide. Click on a service to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Workforce Enablement"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/163fZyg/Workforce-Enablement.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/workforce-enablement""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Actionable Analytics"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/VYg0ghX/Actionable-Analytics.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/actionable-analytics""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Enterprise Agility"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/frs0MJM/Enterprise-Agility.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/enterprise-agility""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Disruptive Innovation"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/rmt2nZJ/Innovation.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/disruptive-innovation""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""},{""DisplayOrder"":2,""QnaId"":262,""DisplayText"":""Promotions""}]",159
Technologies we work with,Our solution works with most of the major available technology platforms. In case you have a technology which you are not sure of we can connect with you and help you understand better.,Editorial,en:true,[],FALSE,[],160
Partner,Here are some of the things I get asked about a lot. Choose one or type your own question ?,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":6,""QnaId"":149,""DisplayText"":""How can you partner with us ?""},{""DisplayOrder"":7,""QnaId"":110,""DisplayText"":""Domains we cater to""},{""DisplayOrder"":8,""QnaId"":83,""DisplayText"":""Platforms it is compatible with""}]",161
May be Later,Thank you for your time. Feel free to connect with us and we will be happy to help you.,Editorial,en:true,[],FALSE,[],178
Novacept introduction,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""I’m glad you asked !\n\nNovacept is an asset-based consulting company that provides innovative solutions to assist organisations that aspires to digitise and transform.\nWe are strategically partnered with Microsoft and Oracle."",""wrap"":true},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/4WR5xHC/nova-partner-ms.png""}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/D7LfpdF/nova-partner-oracle.png""}]}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""} /??/ {""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""Please book your meeting with us:"",""wrap"":true}]}",Editorial,en:true,[],FALSE,[],213
About Novacept,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""I’m glad you asked !\n\nNovacept is an asset-based consulting company that provides innovative solutions to assist organisations that aspires to digitise and transform.\nWe are strategically partnered with Microsoft and Oracle."",""wrap"":true},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/4WR5xHC/nova-partner-ms.png""}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/D7LfpdF/nova-partner-oracle.png""}]}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""} /??/ {""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""Please book your meeting with us:"",""wrap"":true}]}",Editorial,en:true,[],FALSE,[],213
About Us,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""I’m glad you asked !\n\nNovacept is an asset-based consulting company that provides innovative solutions to assist organisations that aspires to digitise and transform.\nWe are strategically partnered with Microsoft and Oracle."",""wrap"":true},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/4WR5xHC/nova-partner-ms.png""}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/D7LfpdF/nova-partner-oracle.png""}]}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""} /??/ {""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""Please book your meeting with us:"",""wrap"":true}]}",Editorial,en:true,[],FALSE,[],213
Novacept Website BOT,We use tomorrow's technology to help you stay ahead of the curve\n\n![Banner](https://i.ibb.co/6rbBQqF/Technology-2.jpg),Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":253,""DisplayText"":""Explore more""}]",247
Novacept Greeting Banner,We use tomorrow's technology to help you stay ahead of the curve\n\n![Banner](https://i.ibb.co/6rbBQqF/Technology-2.jpg),Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":253,""DisplayText"":""Explore more""}]",247
Sales and Services,Here are things I get asked  a lot. Choose one or type your own question,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":3,""QnaId"":158,""DisplayText"":""Novacept Products""},{""DisplayOrder"":4,""QnaId"":159,""DisplayText"":""Novacept Services""},{""DisplayOrder"":5,""QnaId"":111,""DisplayText"":""Will our solution meet your needs?""}]",248
Choose your location,Choose one from below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":156,""DisplayText"":""Europe""},{""DisplayOrder"":2,""QnaId"":153,""DisplayText"":""Middle East""},{""DisplayOrder"":3,""QnaId"":155,""DisplayText"":""Asia""},{""DisplayOrder"":4,""QnaId"":154,""DisplayText"":""Africa""}]",252
Select your location,Choose one from below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":156,""DisplayText"":""Europe""},{""DisplayOrder"":2,""QnaId"":153,""DisplayText"":""Middle East""},{""DisplayOrder"":3,""QnaId"":155,""DisplayText"":""Asia""},{""DisplayOrder"":4,""QnaId"":154,""DisplayText"":""Africa""}]",252
Provide your location,Choose one from below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":156,""DisplayText"":""Europe""},{""DisplayOrder"":2,""QnaId"":153,""DisplayText"":""Middle East""},{""DisplayOrder"":3,""QnaId"":155,""DisplayText"":""Asia""},{""DisplayOrder"":4,""QnaId"":154,""DisplayText"":""Africa""}]",252
Provide location details,Choose one from below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":156,""DisplayText"":""Europe""},{""DisplayOrder"":2,""QnaId"":153,""DisplayText"":""Middle East""},{""DisplayOrder"":3,""QnaId"":155,""DisplayText"":""Asia""},{""DisplayOrder"":4,""QnaId"":154,""DisplayText"":""Africa""}]",252
Explore more,Would you like to know more about us,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":213,""DisplayText"":""About Novacept""},{""DisplayOrder"":2,""QnaId"":104,""DisplayText"":""Technology""},{""DisplayOrder"":4,""QnaId"":161,""DisplayText"":""Partner""},{""DisplayOrder"":5,""QnaId"":255,""DisplayText"":""Jobs""},{""DisplayOrder"":6,""QnaId"":263,""DisplayText"":""Promotions""}]",253
Talent 360 Flow,"1.  {""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""Ok, what would you like to do..."",""wrap"":true},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch""},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""ActionSet"",""actions"":[{""type"":""Action.Submit"",""title"":""Apply Jobs"",""data"":{""action"":""Apply Jobs""}}]},{""type"":""ActionSet"",""actions"":[{""type"":""Action.Submit"",""title"":""Update CV"",""data"":{""action"":""Update CV""}}]},{""type"":""ActionSet"",""actions"":[{""type"":""Action.Submit"",""title"":""Application Status"",""data"":{""action"":""Application Status""}}]}]}]}]}]}",Editorial,,[],FALSE,[],254
Jobs,"Alright, let me take you to our exciting openings",Editorial,,[],FALSE,[],255
Novacept Home,Hi There! May I know your name?,Editorial,,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":257,""DisplayText"":""About Us""},{""DisplayOrder"":2,""QnaId"":258,""DisplayText"":""Products""},{""DisplayOrder"":3,""QnaId"":259,""DisplayText"":""Services""},{""DisplayOrder"":4,""QnaId"":255,""DisplayText"":""Jobs""}]",256
About Us,"{""type"":""AdaptiveCard"",""body"":[{""type"":""TextBlock"",""text"":""I’m glad you asked !\n\nNovacept is an asset-based consulting company that provides innovative solutions to assist organisations that aspires to digitise and transform.\nWe are strategically partnered with Microsoft and Oracle."",""wrap"":true},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/4WR5xHC/nova-partner-ms.png""}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""Image"",""url"":""https://i.ibb.co/D7LfpdF/nova-partner-oracle.png""}]}]}],""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2""}",Editorial,,[],FALSE,[],257
Products,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,,[],FALSE,[],258
Services,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""Here are the services we provide. Click on a service to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Workforce Enablement"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/163fZyg/Workforce-Enablement.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/workforce-enablement""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Actionable Analytics"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/VYg0ghX/Actionable-Analytics.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/actionable-analytics""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Enterprise Agility"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/frs0MJM/Enterprise-Agility.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/enterprise-agility""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Disruptive Innovation"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/rmt2nZJ/Innovation.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/disruptive-innovation""}}]}]}]}",Editorial,,[],FALSE,[],259
Promotions,"{\n\n""type"": ""AdaptiveCard"",\n\n""$schema"": ""http://adaptivecards.io/schemas/adaptive-card.json"",\n\n""version"": ""1.2"",\n\n""body"": [\n\n{ ""type"": ""Image"", ""url"": ""https://i.ibb.co/pQ02Z1h/Novacept-Final-logo-2x.webp"" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""_Genie gift's 10% Discount_ "", ""horizontalAlignment"": ""Center"", ""size"": ""ExtraLarge"" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""Use this promo code \\""Novacode10\\"""" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""*Conditions Apply"", ""horizontalAlignment"": ""Right"", ""spacing"": ""Small"", ""id"": ""Promoid1"", ""size"": ""Small"", ""weight"": ""Lighter"", ""color"": ""Dark"" }\n\n]\n\n}",Editorial,,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us ""}]",260
Promotions,"{\n\n""type"": ""AdaptiveCard"",\n\n""$schema"": ""http://adaptivecards.io/schemas/adaptive-card.json"",\n\n""version"": ""1.2"",\n\n""body"": [\n\n{ ""type"": ""Image"", ""url"": ""https://i.ibb.co/pQ02Z1h/Novacept-Final-logo-2x.webp"" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""Genie gift's 10% Discount "", ""horizontalAlignment"": ""Center"", ""size"": ""ExtraLarge"" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""Use this promo code \\\""Novacode10\\\"""" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""*Conditions Apply"", ""horizontalAlignment"": ""Right"", ""spacing"": ""Small"", ""id"": ""Promoid1"", ""size"": ""Small"", ""weight"": ""Lighter"", ""color"": ""Dark"" }\n\n]\n\n}",Editorial,,[],FALSE,[],261
Promotions,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Image"",""url"":""https://i.ibb.co/pQ02Z1h/Novacept-Final-logo-2x.webp""},{""type"":""TextBlock"",""wrap"":true,""text"":""Genie gift's 10% Discount "",""horizontalAlignment"":""Center"",""size"":""ExtraLarge""},{""type"":""TextBlock"",""wrap"":true,""text"":""Use this promo code \\\\\""Novacode10\\\\\""""},{""type"":""TextBlock"",""wrap"":true,""text"":""*Conditions Apply"",""horizontalAlignment"":""Right"",""spacing"":""Small"",""id"":""Promoid1"",""size"":""Small"",""weight"":""Lighter"",""color"":""Dark""}]}",Editorial,,[],FALSE,[],262
Promotions,"{\n\n""type"": ""AdaptiveCard"",\n\n""$schema"": ""http://adaptivecards.io/schemas/adaptive-card.json"",\n\n""version"": ""1.2"",\n\n""body"": [\n\n{ ""type"": ""Image"", ""url"": ""https://i.ibb.co/pQ02Z1h/Novacept-Final-logo-2x.webp"" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""Genie gift's 10% Discount "", ""horizontalAlignment"": ""Center"", ""size"": ""ExtraLarge"" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""Use this promo code \\\""Novacode10\\\"""" }, { ""type"": ""TextBlock"", ""wrap"": true, ""text"": ""*Conditions Apply"", ""horizontalAlignment"": ""Right"", ""spacing"": ""Small"", ""id"": ""Promoid1"", ""size"": ""Small"", ""weight"": ""Lighter"", ""color"": ""Dark"" }\n\n]\n\n}",Editorial,,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":264,""DisplayText"":""Connect with us to know more. ""},{""DisplayOrder"":2,""QnaId"":265,""DisplayText"":""Maybe Later.""}]",263
Connect with us to know more.,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""Please book your meeting with us:"",""wrap"":true}]}",Editorial,,[],FALSE,[],264
Maybe Later.,Thank you for your time. Feel free to connect with us and we will be happy to help you.,Editorial,,[],FALSE,[],265
